usuario,estimulo,ar_ratio,fft_ratio,lomb_ratio,rmssd,sdnn
5,HRV_sound,0.6011168450335589,2.3435955581912187,0.36791645278326324,1.958587647712119,4.11334118438187
5,HRV_video,0.5875275650926536,2.162112162474487,0.4607667344586688,2.2571208639757407,5.04053547820049
5,HRV_interactive,0.5905128868587349,0.1994267757033612,0.3852159778650423,2.9335033964307504,3.77691959695690
5,HRV_final,0.6113401987812397,2.3090627091591465,0.5358659012463498,3.1349753069902477,6.92487333391108
6,HRV_baseline,0.5913897134882637,0.9236848885879454,0.4878359562383711,4.3390564835586884,9.23863973633877
6,HRV_olfative,0.5911293435384521,0.3590535427218513,0.44900000165793885,6.437347017189482,10.72911950630610
6,HRV_sound,0.602504213390828,2.0268964130962295,0.48673406194690655,6.144345057894795,10.96028564326411
6,HRV_video,0.58562259160529,0.2738124293653175,0.5053094065274116,4.571242019660026,7.63981116896264
6,HRV_interactive,0.5963570563536867,0.42001258619020043,0.5557901474004385,8.072977949491314,9.8984793599962
6,HRV_final,0.5685024128733426,0.3309042286651601,0.4400802545801656,10.337056144267077,13.59304879418063
7,HRV_baseline,0.5841202772933051,0.402204530297953,0.4460281217545976,6.287188213516747,7.14945000894309
7,HRV_olfative,0.5978720276802147,1.829258331215929,0.340915934754107,4.738660355077616,6.823949274502294
7,HRV_sound,0.5864956855156657,0.441921343406014,0.4417666048945886,4.308562006482739,5.32844605793634
7,HRV_video,0.5990174402998524,0.7320634537171661,0.4493775650507022,4.64692045679725,5.89779311405175
7,HRV_interactive,0.5965633385829255,1.2951255204765908,0.3509807065277112,8.419804240496086,18.84310206829930
7,HRV_final,0.5712452400094215,0.6318465342509108,0.360874886788003,7.199350329112365,6.78418493091368
8,HRV_baseline,0.5980222551477784,2.654328640770504,0.34452408729259026,11.745631273567144,13.75920998179614
8,HRV_olfative,0.5863057069249231,0.807481940125753,0.5254048395397487,10.116593030534268,12.53295839430208
8,HRV_sound,0.5837787906499294,1.0433650858044223,0.4226271018384901,9.547752325447341,12.11987671856887
8,HRV_video,0.6099798097653433,0.6768080000147089,0.3767484181166843,8.3879311105988,12.38112233881048
8,HRV_interactive,0.6014988755484391,2.5863279192396322,0.4443928645069634,6.2958124894219,8.59249437173045
8,HRV_final,0.5826552640258534,0.8659275377628305,0.40134054046539325,9.50263121456368,10.99169742592105
9,HRV_baseline,0.6036780359275754,0.9161688371345081,0.41642802331430523,5.141684848074907,11.27865089546211
9,HRV_olfative,0.605102132700144,1.1636424406346755,0.49890941528859084,4.220419445802451,8.96973510379583
9,HRV_sound,0.6382980456488047,1.9131335195879258,0.4680370916113354,5.510106321687502,8.9419957336913
9,HRV_video,0.5835362933738465,0.7707019512393902,0.3623302312978495,7.240107849793863,10.72304102862615
9,HRV_interactive,0.5998631237611565,0.62728578449346,0.4247020071446286,3.6209268304000717,7.98800463032362
9,HRV_final,0.6124147174701079,0.5534261987131668,0.49461543174218486,6.423653390712526,7.24794858016319
10,HRV_baseline,0.6156137689144087,2.0437532416889237,0.3407987814665805,0.9077633693666806,2.032377094261677
10,HRV_olfative,0.6160558546730458,0.20330019747561964,0.4660378394093678,1.1374253826427094,2.258123992750263
10,HRV_sound,0.6326165698198287,1.5001391274750742,0.4815586940026755,1.0950498614831194,3.23530749247830
10,HRV_video,0.6105128041926481,1.7742115135402228,0.4724115197773747,1.3408214638057514,3.31073989471724
10,HRV_interactive,0.6207045032187595,0.6423730997678347,0.37634188898547927,1.4255468803396039,3.766401441231903
10,HRV_final,0.6067508195095782,1.3278513381989199,0.44169659468989936,1.3929459815307579,3.960902961249429
11,HRV_baseline,0.6079187075024144,2.867998228507854,0.3547854336668607,4.510369645986273,6.51123463948310
11,HRV_olfative,0.5962101059516607,0.418496397511113,0.321205027601286,4.321844970500977,9.4221391465235
11,HRV_sound,0.5802142617242316,0.6392318819875349,0.38342828317647437,9.472163163712922,10.86739403515234
11,HRV_video,0.5807634838391358,0.11511968500315718,0.3340333358678643,4.150349000433195,8.30559337156396
11,HRV_interactive,0.5854358033498757,3.0786857447316964,0.5001500176535665,2.766304217614224,6.73899406962952
11,HRV_final,0.5985413431634266,4.825930611766934,0.5312072701898285,5.276525999055159,6.73267009440825
12,HRV_baseline,0.6007343240935876,1.8718787498172702,0.48405720158714394,1.3995581040449654,3.23708903110145
12,HRV_olfative,0.618252158928936,1.8170992209311467,0.520377737506229,1.3223808450958596,3.689617362810514
12,HRV_sound,0.6058373874878885,0.5414845511654872,0.45615287877058325,1.432253940944605,3.581768669617247
12,HRV_video,0.6078681551851571,4.241737520821807,0.39209716776685605,1.5377388868003241,3.974993367566111
12,HRV_interactive,0.6089089442508044,0.45983902714103375,0.4317356050359662,1.5360532085378618,3.09957145299940
12,HRV_final,0.614728018870749,2.474490085991276,0.31096930841865145,1.411247714517846,3.621135022509828
13,HRV_baseline,0.5949500034381641,0.07323575091941688,0.32762459847638187,2.396441234676878,5.71414099320490
13,HRV_olfative,0.6148960715926955,0.5020308481427082,0.4145836023236355,2.2188007849009166,5.28182592425238
13,HRV_sound,0.5997723971633206,0.7580730476974834,0.42512453420271823,2.595894194043098,6.47587065260107
13,HRV_video,0.6057261387043618,1.2603609806671165,0.3564562353108307,2.2308617586140365,4.46452330245531
13,HRV_interactive,0.6018977724825902,2.5661563895122765,0.44771747574833903,1.948976003619995,8.04335928309602
13,HRV_final,0.606292748855635,2.8934675460608688,0.35929786491897203,3.0063167463532174,6.31136540958716
14,HRV_baseline,0.603140112640109,0.7744819519469855,0.32116952556272965,4.467585705266134,5.5714202654818
14,HRV_olfative,0.5919095760823756,3.318783348965893,0.3971178926768164,4.326561660541675,10.25863729382737
14,HRV_sound,0.5800777422702178,0.8354601189879867,0.4951851252066301,2.724830048861896,7.25416598438085
14,HRV_video,0.5968449000810765,0.162018371702144,0.4079629578623838,3.161292373445548,5.92119860060318
14,HRV_interactive,0.5841239232915867,1.6972620387898862,0.5030617596298248,2.0710722106007897,8.0481291749451
14,HRV_final,0.5832355481583628,0.958505544240438,0.4863441778005633,4.234643242332288,5.80414419055039
15,HRV_baseline,0.6144366383430613,3.3077842005895532,0.4874480547327622,1.8466528050173592,4.36566674836505
15,HRV_olfative,0.6151001600401845,0.9592595181564888,0.5171256276636838,2.0962996832058733,5.44913773931148
15,HRV_sound,0.6138794282940307,0.5554783639406818,0.35393573076739177,1.3377121081198773,2.3454111605446
15,HRV_video,0.5817908588437116,0.3894335461077058,0.4106924979963165,2.2184174362314955,5.78123643813130
15,HRV_interactive,0.6287687594665496,0.4663600178150365,0.5056339434588938,5.757660058621849,9.37570130611546
15,HRV_final,0.6075687180373259,0.2599725747926436,0.6168778841711564,2.929080883963064,5.80927670648718
16,HRV_baseline,0.5634051354997872,0.8019605460667077,0.40932115085481946,5.397777320342143,10.748897840284672
16,HRV_olfative,0.5849930220983355,0.585617931654892,0.40500298713752064,4.708148963941845,8.07505483870558
16,HRV_sound,0.5732098671609014,0.5970794219595355,0.401532098191666,4.568418254071047,8.99515835552270
16,HRV_video,0.5902371363058226,0.5606381573698593,0.37451601426728887,4.578174026766003,8.17647092403578
16,HRV_interactive,0.5713602573540488,0.8599613401769437,0.5344238157514062,4.300712037675593,10.0417508607009
16,HRV_final,0.5858032575108165,0.6811268617077991,0.3783648440966227,5.1988787330511625,10.0599612796547
17,HRV_baseline,0.6246820539658436,19.95588880620543,0.4575892426508697,1.8517381051736996,8.25897100545884
17,HRV_olfative,0.6182850656047216,0.7213996245705218,0.5048343079391047,3.572817840641245,6.852142872393
17,HRV_sound,0.5980773279550259,0.5289458985936369,0.43916029019533764,2.584824690635456,5.46822138635701
17,HRV_video,0.6061345575002672,0.8474962873660249,0.4276907837927506,3.367656139174562,6.62668865848138
17,HRV_interactive,0.6061267694871743,2.313350454989806,0.46988221351547516,5.515749927957173,6.837315774693581
17,HRV_final,0.6141973791294156,1.6475444414130376,0.4183466799617642,8.136416776153466,9.9513135851894
18,HRV_baseline,0.5750722529772865,0.6793252520908156,0.4262157248942625,12.633984475982894,11.4066735777544
18,HRV_olfative,0.5947708035521703,2.1817105580553147,0.4126731572513305,9.923226417612936,9.71174838299129
18,HRV_sound,0.6047238911345459,0.5453610261576824,0.4045812281768536,7.3024792508131195,8.53824947514546
18,HRV_video,0.6031195182170725,0.6665214516168985,0.3232365108417122,5.487853056096861,8.8087985285669
18,HRV_interactive,0.5845699151052641,0.23137175093080872,0.539638443956978,6.418766623873422,6.9796108611252
18,HRV_final,0.5896170541014915,1.19307720184607,0.4048753101045472,4.00286430398323,6.54559874064368
19,HRV_baseline,0.5902071244238726,9.845777390748534,0.538602503169497,10.579591516405177,16.33196179732630
19,HRV_olfative,0.5876141508946826,1.6585953074745503,0.4174972718268024,3.664434771118299,7.32318977087279
19,HRV_sound,0.6158391858920227,5.617530825982539,0.5064874798007133,3.355404783143348,5.47814190595187
19,HRV_video,0.5887208655509937,0.609318365995323,0.3816246796431709,4.378371716618964,7.59148832081225
19,HRV_interactive,0.5648407894064654,1.1768866843184196,0.39877206575946406,5.604175198993778,11.25031022120250
19,HRV_final,0.5693534750642432,0.8326407440934239,0.4549733776236003,13.376898840693318,11.96293671935054
20,HRV_baseline,0.5791383977644126,1.2249034526666516,0.43555877904873724,11.596729150244348,12.67082163123569
20,HRV_olfative,0.6113825461535155,0.26166114590152717,0.5122748972842138,8.540055016364922,10.803152590968
20,HRV_sound,0.6071377748894656,1.9041165134230993,0.4398965025884855,5.1522989760839595,6.39468780539863
20,HRV_video,0.586974626928468,1.7392836826664335,0.4251885005670601,4.921008690361382,5.54644925930959
20,HRV_interactive,0.5926298212335707,0.28365769116967743,0.3811342469037592,6.415265321019299,9.9210552915528
20,HRV_final,0.5776011405390427,3.1274579642142517,0.4179795908449885,15.211557755920401,18.68495618005069
21,HRV_baseline,0.5610082555656626,1.9609760122011888,0.35175521539673305,10.260179987475576,17.35874540687398
21,HRV_olfative,0.5496689229034358,0.8559006712104653,0.3924492695026052,8.090667717165811,13.83172819456363
21,HRV_sound,0.5766344642832262,0.7510045158345421,0.4937504533757847,10.966647669689726,15.29241836336655
21,HRV_video,0.557107317818944,0.5800087984548007,0.4061367169820238,6.8800003738876745,10.72146205219070
21,HRV_interactive,0.5922806052257154,1.3463513775991056,0.4065652478832716,4.646880236778149,14.70848321557641
21,HRV_final,0.5636812465129585,0.21464973497978984,0.3335451791618961,9.810016397806866,13.28481826327450
22,HRV_baseline,0.5954296607036701,2.455678510585474,0.5231501077162327,1.9222420926502983,4.93531150504876
22,HRV_olfative,0.61857902054428,1.6635198826286415,0.49791506338299163,1.5811388300841898,4.44806859097959
22,HRV_sound,0.6127516443191995,1.2605356504725878,0.5142895801806397,1.3583336933666967,3.522535008784896
22,HRV_video,0.608046319080864,2.7877659287805856,0.5013297483804386,1.2563352969563413,3.18282663239687
22,HRV_interactive,0.6008548569675699,0.5172713927143653,0.6682900645631066,2.9967575069657464,4.95646482403155
22,HRV_final,0.6158516013625857,1.621703187086858,0.5389006874769422,2.3900138434969,5.07525323053578
23,HRV_baseline,0.5969457538880467,1.6209901843621033,0.5187218270461355,4.020198225146417,8.09592613887081
23,HRV_olfative,0.5984435428479993,1.4171835387188558,0.453294941876723,3.1381996771432967,6.52578173963713
23,HRV_sound,0.5672499172650559,0.20946147638425267,0.4300489310861705,3.662335103823572,7.73249966926750
23,HRV_video,0.5831171510164765,1.5611437113821265,0.4700536242925524,3.113980571551467,6.86154801203746
23,HRV_interactive,0.5901181864075699,0.4990196372536507,0.426481471721477,3.1881008670152933,6.43154622734169
23,HRV_final,0.590776993623155,0.902139982710803,0.42892115624251276,5.225546672662011,6.980552957664711
