usuario,NN50_baseline,pNN50_baseline,NN20_baseline,pNN20_baseline,rmssd_baseline,sdnn_baseline,LF/HF_baseline-FFT,LF/HF_baseline-AR,LF/HF_baseline-LOMB,NN50_olfativo,pNN50_olfativo,NN20_olfativo,pNN20_olfativo,rmssd_olfativo,sdnn_olfativo,LF/HF_olfativo-FFT,LF/HF_olfativo-AR,LF/HF_olfativo-LOMB,NN50_auditivo,pNN50_auditivo,NN20_auditivo,pNN20_auditivo,rmssd_auditivo,sdnn_auditivo,LF/HF_auditivo-FFT,LF/HF_auditivo-AR,LF/HF_auditivo-LOMB,NN50_visual,pNN50_visual,NN20_visual,pNN20_visual,rmssd_visual,sdnn_visual,LF/HF_visual-FFT,LF/HF_visual-AR,LF/HF_visual-LOMB,NN50_interactivo,pNN50_interactivo,NN20_interactivo,pNN20_interactivo,rmssd_interactivo,sdnn_interactivo,LF/HF_interactivo-FFT,LF/HF_interactivo-AR,LF/HF_interactivo-LOMB,NN50_final,pNN50_final,NN20_final,pNN20_final,rmssd_final,sdnn_final,LF/HF_final-FFT,LF/HF_final-AR,LF/HF_final-LOMB
12, 125.0, 41.118421052631575, 240.0, 78.94736842105263, 56.19669989374259, 52.37110867796058, 0.5466516419235468, 0.5047424497026368, 0.4547748700693791, 153.0, 55.03597122302158, 228.0, 82.01438848920863, 91.58922606363289, 110.0506160050089, 0.6134405292342267, 0.504292755148756, 0.3697191570154892, 119.0, 40.476190476190474, 218.0, 74.14965986394559, 80.55578622220474, 115.61680396534327, 0.9276116321098963, 0.5256267150514523, 0.33120865552108325, 41.0, 23.837209302325583, 97.0, 56.395348837209305, 60.854143196548634, 116.7809152283919, 8.201717797761336, 0.5429285616903096, 0.4899998197270248, 86.0, 23.955431754874652, 198.0, 55.15320334261838, 239.3088935207086, 169.1718107354429, 0.7545468824538888, 0.46428748785473006, 0.453476176103751, 125.0, 44.014084507042256, 223.0, 78.52112676056338, 65.07433452663582, 62.88798290509884, 0.8415242166738287, 0.5102608155249994, 0.35196362824771926
13, 23.0, 6.705539358600583, 134.0, 39.067055393586, 31.609820594516076, 63.84160231740208, 4.841519367629922, 0.5604652104474929, 0.43960669734641344, 27.0, 8.011869436201781, 157.0, 46.58753709198813, 28.888047490853857, 60.75829216284884, 2.5623933132844448, 0.5458499813433146, 0.3189422447397839, 43.0, 13.312693498452013, 162.0, 50.15479876160991, 34.500056086462244, 68.4782363452819, 1.7328628550096368, 0.5478272255206209, 0.4046136898733148, 17.0, 5.059523809523809, 149.0, 44.345238095238095, 25.43689671099276, 67.18612778370067, 2.7758333263817954, 0.5502713977204784, 0.34723473314546544, 17.0, 4.913294797687861, 171.0, 49.421965317919074, 26.94567431262112, 65.8994725630124, 3.8760572833865017, 0.5447026961115472, 0.46799359018657716, 133.0, 45.54794520547945, 225.0, 77.05479452054794, 58.16547603810809, 60.18891531008894, 1.2996630370904916, 0.5232222593927578, 0.33522912272064
14, 0.0, 0.0, 16.0, 4.18848167539267, 9.56077282249457, 16.908336902052085, 5.32564055624104, 0.5603149683033045, 0.3926292658765344, 0.0, 0.0, 31.0, 8.423913043478262, 11.491608469548174, 21.12048517329707, 2.7846705585985188, 0.5584049917706974, 0.44306654096797915, 0.0, 0.0, 37.0, 9.866666666666667, 12.54984727662718, 27.10471616338884, 5.7540079737281955, 0.5652262743816728, 0.34202331140568015, 0.0, 0.0, 31.0, 8.539944903581267, 11.373208090022498, 24.542582557894878, 3.8817943249735323, 0.5622890842273055, 0.28019267895278843, 0.0, 0.0, 27.0, 7.012987012987012, 11.427694771571728, 25.206787734733467, 2.9749609013337754, 0.5492682399891053, 0.4190957616901431, 0.0, 0.0, 42.0, 11.570247933884298, 12.569805089976535, 23.67876185966003, 2.6665045469759416, 0.5557110579414362, 0.5375962782656359
15, 40.0, 12.618296529968454, 200.0, 63.09148264984227, 33.79825093938315, 39.541709408289215, 1.0123414839216849, 0.527586193560162, 0.5451283563406636, 107.0, 36.394557823129254, 205.0, 69.72789115646259, 56.330928177935746, 86.54597113289486, 8.689549243368974, 0.5808986205879741, 0.3934241081758707, 112.0, 37.086092715231786, 220.0, 72.84768211920529, 56.073951880264325, 95.72545155087052, 12.272631973972189, 0.591100568570928, 0.4399111611716387, 66.0, 22.372881355932204, 190.0, 64.40677966101694, 42.640316722199564, 66.42964989558244, 1.1515513645142124, 0.5777945435154611, 0.3573646978924411, 77.0, 23.98753894080997, 204.0, 63.55140186915887, 45.12153888142599, 78.63982953826068, 1.5972210137183462, 0.5390101092967525, 0.45188867959705037, 76.0, 25.333333333333336, 200.0, 66.66666666666666, 40.53122253275862, 59.73011969038844, 1.0065904628812647, 0.5367907566497617, 0.4083432676601581
16, 0.0, 0.0, 14.0, 3.3734939759036147, 9.657134200364796, 19.158745979256654, 1.575787716189758, 0.5637870244670532, 0.4623710445823801, 0.0, 0.0, 50.0, 13.089005235602095, 13.004328719508216, 23.674288346165504, 1.1095537259354493, 0.5582700970046893, 0.3922433661417627, 10.0, 2.8089887640449436, 83.0, 23.314606741573034, 23.411619606175684, 35.87038620403801, 0.6689945980639355, 0.5509677220133186, 0.4450562512320612, 17.0, 5.029585798816568, 135.0, 39.94082840236686, 30.95329560605364, 49.332716162586124, 0.9792582419429087, 0.5356548569064409, 0.4790501331930257, 11.0, 2.8205128205128207, 79.0, 20.256410256410255, 29.304895889201227, 71.47802161690798, 1.2965254888179605, 0.537890127286925, 0.542896768544093, 3.0, 0.8, 83.0, 22.133333333333333, 16.6024094636893, 26.394232660384287, 0.8867584342812591, 0.5446420381269239, 0.36081936840566786
17, 11.0, 3.571428571428571, 107.0, 34.74025974025974, 22.587420358278155, 73.42425006512053, 9.176211515293486, 0.5612772489136881, 0.44848856063840775, 3.0, 0.9554140127388535, 71.0, 22.611464968152866, 17.391153765617826, 38.20924384009274, 4.980239438275447, 0.5630856501761681, 0.4808523723458381, 10.0, 3.3333333333333335, 112.0, 37.333333333333336, 21.660178515730966, 61.88344812400567, 13.57877344104159, 0.5638187608482306, 0.4852380561355029, 21.0, 7.664233576642336, 129.0, 47.08029197080292, 28.27581825182463, 58.77990461427419, 3.60202442509135, 0.5546418538747141, 0.40311556074844374, 8.0, 2.572347266881029, 90.0, 28.938906752411576, 20.19351715398364, 61.390893332429044, 8.714433730735157, 0.5561614685756476, 0.46800511817400037, 95.0, 40.598290598290596, 175.0, 74.78632478632478, 60.86130372082322, 79.6399266219382, 1.5489853279848016, 0.5418169073638343, 0.40589705987698693
18, 16.0, 4.166666666666666, 90.0, 23.4375, 35.317901504289104, 55.872980487826794, 1.2712001914068995, 0.5357000566582235, 0.44848990424370117, 89.0, 27.8125, 220.0, 68.75, 58.01748120178952, 78.94165608979442, 2.289225387414874, 0.5247591766001914, 0.5252994291328122, 133.0, 43.89438943894389, 230.0, 75.9075907590759, 75.80975406820146, 90.11151385487099, 0.8222986564928492, 0.5224917002137557, 0.3863486611418123, 133.0, 43.18181818181818, 226.0, 73.37662337662337, 82.54495036747451, 104.13741683227813, 0.8905094075397127, 0.506142603225531, 0.31183130122032465, 59.0, 16.80911680911681, 168.0, 47.863247863247864, 49.235147152209414, 82.6371733153952, 1.476180014645324, 0.5113796617919028, 0.4781006049643047, 49.0, 14.121037463976945, 190.0, 54.7550432276657, 46.350624628565825, 72.87042519975624, 1.1222980842314219, 0.5371777908066095, 0.41453422070446144
19, 14.0, 4.844290657439446, 159.0, 55.017301038062286, 27.82023360656548, 39.642038823642956, 1.3314919548449018, 0.5431308512623254, 0.420291931989328, 17.0, 5.573770491803279, 134.0, 43.9344262295082, 25.44096348314701, 36.15588370807259, 0.8122143055866019, 0.5495755232220054, 0.41589311017021463, 22.0, 7.28476821192053, 132.0, 43.70860927152318, 26.33017557281691, 51.75920497402563, 4.22673384433553, 0.5545277323333363, 0.45483892012424326, 30.0, 10.60070671378092, 130.0, 45.936395759717314, 31.72390834093473, 58.326412436367185, 4.997664905114196, 0.546908906991916, 0.4103334852034119, 5.0, 1.5673981191222568, 97.0, 30.407523510971785, 35.81115568469348, 47.21419284365394, 3.289260358774626, 0.5424182129732869, 0.5192798819846326, 23.0, 8.273381294964029, 138.0, 49.64028776978417, 27.555111552339444, 55.24904992718592, 3.052401803639151, 0.5449894619396618, 0.39708297686294114
20, 59.0, 19.093851132686083, 196.0, 63.43042071197411, 38.4304524612371, 66.86993388069467, 1.4138319041774385, 0.531730087817288, 0.41597912184761143, 131.0, 43.95973154362416, 229.0, 76.84563758389261, 68.55103913466924, 92.56523269983337, 0.5081882874539612, 0.5387106547562093, 0.5407096722547876, 117.0, 35.88957055214724, 222.0, 68.09815950920245, 51.35519280677329, 74.0039034037539, 0.3039189359858696, 0.5463550539290052, 0.3655249710024949, 107.0, 35.430463576158935, 226.0, 74.83443708609272, 57.33851496170131, 82.34128017320708, 0.44438386321041035, 0.5424430507009204, 0.33283118060497974, 103.0, 34.56375838926174, 210.0, 70.46979865771812, 52.74740363851122, 69.22816915301345, 0.37358563763066166, 0.5313838072976359, 0.4632838880850568, 68.0, 23.776223776223777, 196.0, 68.53146853146853, 45.11043170876387, 66.05141763205697, 0.8386634565327417, 0.5274178066528458, 0.4310604742970267
21, 95.0, 33.10104529616725, 215.0, 74.91289198606272, 46.683715982975194, 51.42968016183444, 1.4365909939464865, 0.5312974158130819, 0.3467745102006267, 115.0, 42.592592592592595, 208.0, 77.03703703703704, 75.24338287628133, 106.36849815887224, 10.345017885995077, 0.5631911507541772, 0.4842721173576524, 103.0, 38.28996282527881, 196.0, 72.86245353159852, 73.2617144926934, 111.7328771632813, 5.442914622270686, 0.5488994784609792, 0.45032482199581975, 99.0, 36.940298507462686, 190.0, 70.8955223880597, 58.37600074248464, 72.07421159415053, 2.1029821874036463, 0.5478855596545122, 0.4580348465381171, 51.0, 17.0, 168.0, 56.00000000000001, 38.411022723518656, 70.12871317770013, 3.008545384015983, 0.551709393846233, 0.3888277484259827, 126.0, 47.72727272727273, 202.0, 76.51515151515152, 70.75895381825926, 89.70365383707056, 1.714220049892362, 0.5356406940389821, 0.5321673203983379
